date,provider,account_id,account_name,region,service,resource_id,resource_name,instance_type,environment,business_unit,application,owner,status,cost_usd,cpu_utilization_p95,invocations,attached_to,storage_gb,last_access_days
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/recommendation-engine-func-04,recommendation-engine-func-04,,test,Streaming,recommendation-engine,platform-team,active,0.6514,,306106.0,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stcdnorigin14,stcdnorigin14,,prod,Analytics,cdn-origin,media-team,available,2.4268,,,,3914.7,13.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stepgservice16,stepgservice16,,dev,Security,epg-service,data-eng,available,1.0203,,,,1672.9,4.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/strecommendati11,strecommendati11,,dev,Analytics,recommendation-engine,cloudops,available,1.1409,,,,1895.9,5.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stsubscriberap05,stsubscriberap05,,test,Streaming,subscriber-api,platform-team,available,2.1067,,,,3402.3,15.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stvodtranscode01,stvodtranscode01,,prod,Streaming,vod-transcoder,media-team,available,2.0112,,,,3283.1,17.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stvodtranscode15,stvodtranscode15,,prod,Security,vod-transcoder,platform-team,available,2.1568,,,,3477.9,16.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stvodtranscode18,stvodtranscode18,,prod,Broadband,vod-transcoder,security-team,available,2.1787,,,,3597.7,374.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stauthgateway09,stauthgateway09,,prod,Streaming,auth-gateway,security-team,available,1.0791,,,,1767.0,19.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stauthgateway13,stauthgateway13,,dev,Analytics,auth-gateway,cloudops,available,0.8606,,,,1426.6,6.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stcdnorigin00,stcdnorigin00,,staging,Broadband,cdn-origin,platform-team,available,1.5848,,,,2576.7,16.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stepgservice19,stepgservice19,,dev,Security,epg-service,security-team,available,0.6824,,,,1116.8,8.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/strecommendati12,strecommendati12,,prod,Security,recommendation-engine,platform-team,available,1.9714,,,,3221.7,6.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stsubscriberap08,stsubscriberap08,,prod,Broadband,subscriber-api,cloudops,available,0.6686,,,,1082.4,1.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stauthgateway04,stauthgateway04,,test,Security,auth-gateway,media-team,available,1.6057,,,,2600.5,5.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stbillingetl03,stbillingetl03,,prod,Analytics,billing-etl,security-team,available,2.2546,,,,3650.4,405.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stcdnorigin06,stcdnorigin06,,test,Security,cdn-origin,data-eng,available,0.9197,,,,1499.1,3.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stepgservice07,stepgservice07,,staging,Security,epg-service,data-eng,available,2.244,,,,3691.2,169.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stepgservice10,stepgservice10,,prod,Streaming,epg-service,data-eng,available,2.4559,,,,3910.9,257.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stepgservice17,stepgservice17,,dev,Streaming,epg-service,security-team,available,1.5554,,,,2529.4,4.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stsubscriberap02,stsubscriberap02,,prod,Broadband,subscriber-api,cloudops,available,1.8688,,,,3069.2,365.0
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-11,auth-gateway-vm-11,Standard_D4s_v5,prod,Platform,auth-gateway,platform-team,running,4.6933,25.9,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-19,auth-gateway-vm-19,Standard_D4s_v5,dev,Streaming,auth-gateway,cloudops,running,4.599,50.7,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-75,auth-gateway-vm-75,Standard_E4s_v5,staging,Broadband,auth-gateway,security-team,running,5.9483,35.0,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-14,billing-etl-vm-14,Standard_D4s_v5,test,Streaming,billing-etl,platform-team,running,4.8081,21.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-80,billing-etl-vm-80,Standard_D2s_v5,staging,Broadband,billing-etl,cloudops,running,2.3704,51.6,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-97,cdn-origin-vm-97,Standard_D2s_v5,prod,Platform,cdn-origin,media-team,running,2.388,18.0,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-77,subscriber-api-vm-77,Standard_D8s_v5,prod,Broadband,subscriber-api,media-team,running,9.1038,60.7,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-83,subscriber-api-vm-83,Standard_D2s_v5,staging,Platform,subscriber-api,data-eng,running,2.3503,27.0,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/vod-transcoder-vm-30,vod-transcoder-vm-30,Standard_E4s_v5,dev,Analytics,vod-transcoder,security-team,running,5.82,23.2,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-27,auth-gateway-vm-27,Standard_D2s_v5,prod,Security,auth-gateway,data-eng,running,2.408,58.8,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-23,billing-etl-vm-23,Standard_B2s,prod,Security,billing-etl,media-team,running,1.0314,29.7,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-31,billing-etl-vm-31,Standard_D8s_v5,prod,Platform,billing-etl,data-eng,running,9.0674,48.6,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-53,billing-etl-vm-53,Standard_D4s_v5,prod,Security,billing-etl,media-team,running,4.4352,32.9,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-74,billing-etl-vm-74,Standard_B2s,prod,Analytics,billing-etl,platform-team,running,0.9555,39.0,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-17,cdn-origin-vm-17,Standard_D2s_v5,staging,Security,cdn-origin,data-eng,running,2.2835,34.4,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-46,cdn-origin-vm-46,Standard_E4s_v5,prod,Platform,cdn-origin,cloudops,running,6.2205,42.2,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-58,cdn-origin-vm-58,Standard_F8s_v2,dev,Analytics,cdn-origin,cloudops,running,8.0164,28.4,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-29,epg-service-vm-29,Standard_D4s_v5,prod,Analytics,epg-service,data-eng,running,4.73,62.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-65,epg-service-vm-65,Standard_D4s_v5,staging,Analytics,epg-service,platform-team,running,4.6892,62.2,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-71,epg-service-vm-71,Standard_D8s_v5,staging,Analytics,epg-service,security-team,running,9.0376,39.0,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-89,epg-service-vm-89,Standard_D4s_v5,dev,Broadband,epg-service,security-team,running,4.4265,1.9,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/recommendation-engine-vm-65,recommendation-engine-vm-65,Standard_F8s_v2,dev,Broadband,recommendation-engine,platform-team,running,7.9679,21.2,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-33,subscriber-api-vm-33,Standard_D8s_v5,test,Security,subscriber-api,cloudops,running,9.5696,1.8,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-39,subscriber-api-vm-39,Standard_D2s_v5,staging,Platform,subscriber-api,media-team,deallocated,0.0,,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/vod-transcoder-vm-18,vod-transcoder-vm-18,Standard_E4s_v5,prod,Platform,vod-transcoder,security-team,running,6.2253,59.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/vod-transcoder-vm-89,vod-transcoder-vm-89,Standard_D4s_v5,staging,Streaming,vod-transcoder,security-team,running,4.3174,50.1,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-13,auth-gateway-vm-13,Standard_E4s_v5,dev,Analytics,auth-gateway,media-team,running,6.3036,4.4,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-37,auth-gateway-vm-37,Standard_D8s_v5,dev,Security,auth-gateway,cloudops,running,9.1532,62.8,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-73,auth-gateway-vm-73,Standard_D4s_v5,staging,Analytics,auth-gateway,platform-team,running,4.6248,59.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-91,auth-gateway-vm-91,Standard_D2s_v5,prod,Streaming,auth-gateway,cloudops,deallocated,0.0,,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-11,cdn-origin-vm-11,Standard_D8s_v5,staging,Security,cdn-origin,data-eng,running,9.3853,1.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-32,cdn-origin-vm-32,Standard_F8s_v2,dev,Platform,cdn-origin,data-eng,running,8.0713,52.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-78,cdn-origin-vm-78,Standard_B2s,test,Broadband,cdn-origin,cloudops,running,1.0122,67.2,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-94,cdn-origin-vm-94,Standard_E4s_v5,prod,Broadband,cdn-origin,platform-team,running,5.8593,33.4,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-95,cdn-origin-vm-95,Standard_D4s_v5,test,Analytics,cdn-origin,platform-team,running,4.4816,46.4,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/epg-service-vm-13,epg-service-vm-13,Standard_D4s_v5,prod,Platform,epg-service,platform-team,deallocated,0.0,,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/epg-service-vm-68,epg-service-vm-68,Standard_D2s_v5,dev,Streaming,epg-service,media-team,running,2.3591,56.2,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/epg-service-vm-91,epg-service-vm-91,Standard_D2s_v5,prod,Streaming,epg-service,security-team,running,2.3402,66.8,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/recommendation-engine-vm-92,recommendation-engine-vm-92,Standard_D4s_v5,prod,Security,recommendation-engine,cloudops,running,4.4695,49.5,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-49,subscriber-api-vm-49,Standard_D2s_v5,dev,Streaming,subscriber-api,cloudops,running,2.1875,42.5,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-61,subscriber-api-vm-61,Standard_F8s_v2,prod,Security,subscriber-api,cloudops,running,8.2418,60.3,,,,
2026-04-21,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Compute/virtualMachines/vod-transcoder-vm-61,vod-transcoder-vm-61,Standard_B2s,prod,Analytics,vod-transcoder,data-eng,running,0.9939,3.8,,,,
2026-04-22,AWS,334455667788,analytics,eu-west-1,EBS,vol-00626207665607d22,recommendation-engine-vol-37,,test,Broadband,recommendation-engine,platform-team,in-use,0.2608,,,i-01b318fbcbc82d785,100.0,
2026-04-22,AWS,223344556677,shared-services,eu-west-1,EBS,vol-00c70253a9511f51b,cdn-origin-vol-05,,staging,Security,cdn-origin,media-team,available,0.5416,,,,200.0,
2026-04-22,AWS,223344556677,shared-services,eu-west-1,EBS,vol-00e89031fc8a2f88f,cdn-origin-vol-35,,prod,Broadband,cdn-origin,data-eng,in-use,0.2678,,,i-01b318fbcbc82d785,100.0,
2026-04-22,AWS,334455667788,analytics,us-east-1,EBS,vol-0141ad9b2e38ade99,recommendation-engine-vol-02,,prod,Security,recommendation-engine,data-eng,in-use,1.3378,,,i-01b318fbcbc82d785,500.0,
2026-04-22,AWS,112233445566,prod-media,us-east-1,EBS,vol-021fcf344823f5c3e,subscriber-api-vol-07,,prod,Streaming,subscriber-api,platform-team,in-use,0.2613,,,i-01b318fbcbc82d785,100.0,
2026-04-22,AWS,334455667788,analytics,us-east-1,EBS,vol-02457a3b05a4693fd,recommendation-engine-vol-22,,dev,Streaming,recommendation-engine,data-eng,in-use,2.6674,,,i-01b318fbcbc82d785,1000.0,
2026-04-22,AWS,223344556677,shared-services,us-west-2,EBS,vol-032f52b3c186f8e37,subscriber-api-vol-03,,prod,Security,subscriber-api,cloudops,in-use,1.3444,,,i-01b318fbcbc82d785,500.0,
2026-04-22,AWS,112233445566,prod-media,us-west-2,EBS,vol-036d4c14978a1bdc4,vod-transcoder-vol-08,,prod,Analytics,vod-transcoder,data-eng,in-use,0.1344,,,i-01b318fbcbc82d785,50.0,
